docId,filename,toptopics...
0,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/1.txt,2,0.6838421650764636,3,0.09220262132651161,5,0.06152700481393285,4,0.05669331315750189,1,0.05235593758364157,6,0.02688416353076256,0,0.026494794511185915
1,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/10.txt,2,0.7718644142596606,3,0.055770265674988884,5,0.055327193014771694,4,0.042031528392327426,0,0.03690548713178208,6,0.019990639365167692,1,0.018110472161301683
2,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/11.txt,2,0.6577142157038451,1,0.13944721714731365,6,0.052088307424820804,0,0.047110888181582815,4,0.038052575768578255,5,0.03474885675904697,3,0.030837939014812386
3,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/12.txt,2,0.49840887583308696,3,0.14679329615103595,4,0.11443773758396779,5,0.08332190621426898,0,0.06853920826919335,1,0.05847351020266207,6,0.03002546574578486
4,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/13.txt,6,0.6497425401109049,2,0.28380012576657754,5,0.02211903528970848,0,0.015776583521366634,4,0.015332921014504963,3,0.007045196385220788,1,0.0061835979117166
5,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/14.txt,6,0.5831776051273271,2,0.3392609760028251,5,0.039988689092274404,1,0.013148513867637622,0,0.010319735645439854,3,0.007529010046697927,4,0.006575470217797883
6,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/15.txt,2,0.7855605494749582,6,0.052484333081584914,0,0.04506205094648412,1,0.037914808068715666,4,0.0315543781723764,3,0.027093296564802218,5,0.020330583691078555
7,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/16.txt,2,0.526474999057323,5,0.2155295238199059,4,0.08702907023082695,3,0.049392184999664614,0,0.04901704869497458,1,0.04611281998904774,6,0.026444353208257183
8,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/17.txt,2,0.6230477188860731,6,0.14104598696610451,3,0.07380041831327704,4,0.05681575001760833,0,0.04724385253841748,1,0.04138740645311237,5,0.01665886682540722
9,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/18.txt,2,0.5182696475263409,5,0.22611657149738906,4,0.07709202942861834,0,0.07160406729557468,1,0.05148204228537966,3,0.04045215462282955,6,0.0149834873438679
10,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/19.txt,2,0.5852882807881037,3,0.15771103733478956,4,0.08079088560657988,0,0.06004245183696725,6,0.05562173942413451,5,0.038904944428262055,1,0.021640660581163127
11,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/2.txt,2,0.5803773048928859,3,0.15563909511950452,4,0.09937817718748579,1,0.058943778713122945,0,0.04472352069574511,5,0.03395337557937224,6,0.02698474781188348
12,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/20.txt,2,0.48038869433543674,3,0.14779361812996797,4,0.13697390717285968,0,0.09988657985428094,1,0.0756419112271716,6,0.03462923387400112,5,0.024686055406282045
13,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/21.txt,2,0.5934634527255674,3,0.12816977565195592,5,0.07863185204229474,4,0.07710741050241882,1,0.06317176898446014,6,0.03035337583726372,0,0.029102364256039303
14,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/22.txt,2,0.6267034266803464,3,0.09877470662874205,0,0.09085605801769266,5,0.0775457597837491,6,0.050652679234598465,1,0.04158066165357952,4,0.013886708001291916
15,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/23.txt,2,0.6011806842023247,5,0.10287282225336603,4,0.09748000119136058,1,0.0842381586734985,0,0.058263434588574074,6,0.032482138535510276,3,0.0234827605553659
16,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/24.txt,2,0.5330159984832875,5,0.16308868423245862,3,0.13964663728191332,4,0.06333428436553287,6,0.056703012773198454,1,0.027772344128776213,0,0.016439038734833104
17,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/25.txt,2,0.6010846146286969,5,0.20028032319052022,0,0.06165944347551583,6,0.04611268385343294,1,0.0407684213648814,4,0.0325908771221634,3,0.017503636364789393
18,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/26.txt,2,0.6772755177924213,5,0.08387270451180212,0,0.06279762537020316,4,0.061803179881816134,6,0.05716407867789206,3,0.043226693838664225,1,0.013860199927201031
19,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/27.txt,2,0.45011197351495674,3,0.27270837143752574,5,0.08717927051213693,4,0.08650697796817147,6,0.044269590874402416,0,0.034452840363593834,1,0.024770975329212793
20,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/28.txt,2,0.6584210312233135,5,0.10322035351087312,4,0.08121047634700593,6,0.06765650999962798,0,0.04335207694640726,3,0.03415098244354834,1,0.011988569529223813
21,file:/C:/Users/Victor/Documents/University/DIGH%203814/week6/topic_modelling/input/29.txt,2,0.6518329595573478,0,0.12094512548497169,6,0.10453019645800418,1,0.06881847669475268,3,0.03566338000821179,5,0.00957247582909254,4,0.008637385967619406
